Order #,Time,Server,Item,Modifiers,Price,Qty,Tax,Total,Payment Type,Parsed Time,Hour,Cluster
6,"5/5/25, 8:55 AM","(5/5/25, 8:32 AM - 8:33 AM)",S'mores,"Iced, Latte, Oat Milk",7.25,1,7.25,0.71,Amex 7951,2025-05-05 08:55:00,8,4
7,"5/5/25, 8:57 AM","(5/5/25, 8:32 AM - 8:33 AM)",Bagel Combo,"_, Asiago Bagel, Garlic Herb CC, Latte, Almond Milk, Coconut",9.25,1,9.25,0.9,Discover 4169,2025-05-05 08:57:00,8,2
8,"5/5/25, 8:59 AM","(5/5/25, 8:32 AM - 8:33 AM)",Latte,"Hot, Hazelnut",5.5,1,5.5,0.54,Visa 5354,2025-05-05 08:59:00,8,4
8,"5/5/25, 8:59 AM","(5/5/25, 8:32 AM - 8:33 AM)",Bagel,"1 Bagel, Everything, Plain CC",4.0,1,4.0,0.39,Visa 5354,2025-05-05 08:59:00,8,1
9,"5/5/25, 9:28 AM","(5/5/25, 8:32 AM - 8:33 AM)",Bagel Combo,"_, Latte, Everything Bagel, Garlic Herb CC",8.0,1,8.0,0.78,Visa 9942,2025-05-05 09:28:00,9,2
9,"5/5/25, 9:28 AM","(5/5/25, 8:32 AM - 8:33 AM)",Bagel,"1 Bagel, Asiago, Garlic Herb CC",4.25,1,4.25,0.41,Visa 9942,2025-05-05 09:28:00,9,1
10,"5/5/25, 9:29 AM","(5/5/25, 8:32 AM - 8:33 AM)",Bagel,"1 Bagel, Cinnamon Sugar, No CC, Toasted",2.5,1,2.5,0.24,Amex 1054,2025-05-05 09:29:00,9,1
10,"5/5/25, 9:29 AM","(5/5/25, 8:32 AM - 8:33 AM)",Bagel,"1 Bagel, Cinnamon Sugar, No CC, Toasted",2.5,1,2.5,0.24,Amex 1054,2025-05-05 09:29:00,9,1
10,"5/5/25, 9:29 AM","(5/5/25, 8:32 AM - 8:33 AM)",Matcha,"Iced, Spl Oat",5.5,1,5.5,0.54,Amex 1054,2025-05-05 09:29:00,9,4
11,"5/5/25, 9:32 AM","(5/5/25, 8:32 AM - 8:33 AM)",Bagel,"1 Bagel, Cinnamon Sugar, Maple CC",4.25,1,4.25,0.41,Visa 4883,2025-05-05 09:32:00,9,1
11,"5/5/25, 9:32 AM","(5/5/25, 8:32 AM - 8:33 AM)",Latte,"Iced, Caramel",5.5,1,5.5,0.54,Visa 4883,2025-05-05 09:32:00,9,4
12,"5/5/25, 9:35 AM","(5/5/25, 8:32 AM - 8:33 AM)",Bagel Combo,"_, Latte, Oat Milk, Cin Sug. Bagel, Blueberry CC",8.75,1,8.75,0.85,Mastercard 4618,2025-05-05 09:35:00,9,2
13,"5/5/25, 9:39 AM","(5/5/25, 8:32 AM - 8:33 AM)",Latte,"Iced, Brown Sugar Cinnamon, Vanilla",6.0,1,6.0,0.58,Visa 9156,2025-05-05 09:39:00,9,4
14,"5/5/25, 9:42 AM","(5/5/25, 8:32 AM - 8:33 AM)",Bagel Combo,"_, Latte, Vanilla, Everything Bagel, Plain CC",8.5,1,8.5,0.83,Visa 2760,2025-05-05 09:42:00,9,2
15,"5/5/25, 9:43 AM","(5/5/25, 8:32 AM - 8:33 AM)",Bagel Combo,"_, Chai, Plain Bagel, Maple CC",8.5,1,8.5,0.83,Visa 5974,2025-05-05 09:43:00,9,2
17,"5/5/25, 9:49 AM","(5/5/25, 8:32 AM - 8:33 AM)",Snickerdoodle,"Iced, Latte",6.5,1,6.5,0.63,Visa 3801,2025-05-05 09:49:00,9,4
17,"5/5/25, 9:49 AM","(5/5/25, 8:32 AM - 8:33 AM)",Snickerdoodle,"Iced, Latte",6.5,1,6.5,0.63,Visa 3801,2025-05-05 09:49:00,9,4
18,"5/5/25, 9:51 AM","(5/5/25, 8:32 AM - 8:33 AM)",Doppio,Iced,3.5,1,3.5,0.34,Visa 6852,2025-05-05 09:51:00,9,1
19,"5/5/25, 9:52 AM","(5/5/25, 8:32 AM - 8:33 AM)",Iced Shaken Espresso,"Iced, Spl Almond, Cold foam, Bsc Cf",5.5,1,5.5,0.54,Visa 6961,2025-05-05 09:52:00,9,4
20,"5/5/25, 9:55 AM","(5/5/25, 8:32 AM - 8:33 AM)",Bagel Combo,"_, Sesame Bagel, Latte, Caramel, Vanilla, Half Swee, Plain CC",9.0,1,9.0,0.88,Visa 7718,2025-05-05 09:55:00,9,2
21,"5/5/25, 9:56 AM","(5/5/25, 8:32 AM - 8:33 AM)",Bagel Combo,"_, Matcha, Plain Bagel, Plain CC, Cane",9.0,1,9.0,0.88,Visa 2155,2025-05-05 09:56:00,9,2
22,"5/5/25, 10:02 AM",,Snickerdoodle,"Iced, Latte",6.5,1,6.5,0.63,Visa 3801,2025-05-05 10:02:00,10,4
23,"5/5/25, 10:06 AM","(5/5/25, 8:32 AM - 8:33 AM)",El Toro Rojo,No Aioli,11.0,1,11.0,1.07,Visa 6852,2025-05-05 10:06:00,10,2
24,"5/5/25, 10:08 AM","(5/5/25, 8:32 AM - 8:33 AM)",Eclipse,"Iced, Latte",6.5,1,6.5,0.63,Visa 6298,2025-05-05 10:08:00,10,4
26,"5/5/25, 10:11 AM","(5/5/25, 8:32 AM - 8:33 AM)",Bagel Combo,"_, Chai, Lite Ice, Everything Bagel, Plain CC",8.5,1,8.5,0.83,Mastercard 3131,2025-05-05 10:11:00,10,2
27,"5/5/25, 10:13 AM","(5/5/25, 8:32 AM - 8:33 AM)",Latte,"Iced, Oat Milk",5.75,1,5.75,0.56,Visa 0327,2025-05-05 10:13:00,10,4
28,"5/5/25, 10:14 AM","(5/5/25, 8:32 AM - 8:33 AM)",Latte,"Iced, Oat Milk",5.75,1,2.87,0.28,Amex 7678,2025-05-05 10:14:00,10,4
29,"5/5/25, 10:15 AM","(5/5/25, 8:32 AM - 8:33 AM)",Latte,"Iced, Almond Milk, Honey",5.75,1,5.75,0.56,Amex 5977,2025-05-05 10:15:00,10,4
30,"5/5/25, 10:17 AM","(5/5/25, 8:32 AM - 8:33 AM)",Iced Shaken Espresso,"Iced, Brown Sugar Cinnamon, Spl Oat",5.0,1,5.0,0.49,Mastercard 3171,2025-05-05 10:17:00,10,4
31,"5/5/25, 10:17 AM","(5/5/25, 8:32 AM - 8:33 AM)",Bagel,"1 Bagel, Sesame, Garlic Herb CC",4.25,1,4.25,0.41,Visa 7322,2025-05-05 10:17:00,10,1
32,"5/5/25, 10:19 AM","(5/5/25, 8:32 AM - 8:33 AM)",Eclipse,"Iced, Latte, Light Ice",6.5,1,6.5,0.63,Amex 6795,2025-05-05 10:19:00,10,4
33,"5/5/25, 10:22 AM","(5/5/25, 8:32 AM - 8:33 AM)",Bagel Combo,"_, Shaken Espresso, Hazelnut, Half Sweet, Spl Milk, Everything Bagel, Plain CC",8.5,1,8.5,0.83,Visa 6026,2025-05-05 10:22:00,10,2
34,"5/5/25, 10:25 AM","(5/5/25, 8:32 AM - 8:33 AM)",Bagel Combo,"_, Cin Sug. Bagel, Maple CC, Shaken Espresso, Marshmallow",8.5,1,8.5,0.83,Mastercard 9472,2025-05-05 10:25:00,10,2
35,"5/5/25, 10:26 AM","(5/5/25, 8:32 AM - 8:33 AM)",Matcha,"Iced, Almond Milk",6.25,1,6.25,0.61,Visa 6559,2025-05-05 10:26:00,10,4
36,"5/5/25, 10:30 AM","(5/5/25, 8:32 AM - 8:33 AM)",Matcha,"Iced, Strawberry",6.0,1,6.0,0.58,Visa 9254,2025-05-05 10:30:00,10,4
37,"5/5/25, 10:33 AM","(5/5/25, 8:32 AM - 8:33 AM)",Latte,"Iced, Brown Sugar Cinnamon, Oat Milk",6.25,1,6.25,0.61,Visa 2832,2025-05-05 10:33:00,10,4
38,"5/5/25, 10:35 AM","(5/5/25, 8:32 AM - 8:33 AM)",Americano,"Iced, Spl Oat",4.5,1,4.5,0.44,Visa 5410,2025-05-05 10:35:00,10,4
39,"5/5/25, 10:37 AM","(5/5/25, 8:32 AM - 8:33 AM)",Cold Brew,"Iced, Cold foam, Bsc Cf",6.5,1,6.5,0.63,Mastercard 7725,2025-05-05 10:37:00,10,4
40,"5/5/25, 10:38 AM","(5/5/25, 8:32 AM - 8:33 AM)",Snickerdoodle,"Iced, Latte",6.5,1,6.5,0.63,Visa 0205,2025-05-05 10:38:00,10,4
40,"5/5/25, 10:38 AM","(5/5/25, 8:32 AM - 8:33 AM)",$0.00,Kodiak Catch,12.0,1,12.0,1.17,Visa 0205,2025-05-05 10:38:00,10,2
41,"5/5/25, 10:39 AM","(5/5/25, 8:32 AM - 8:33 AM)",Not So Aburrito,No Pico,10.0,1,10.0,0.98,Visa 0082,2025-05-05 10:39:00,10,2
41,"5/5/25, 10:39 AM","(5/5/25, 8:32 AM - 8:33 AM)",S'mores,"Iced, Latte",6.5,1,6.5,0.63,Visa 0082,2025-05-05 10:39:00,10,4
42,"5/5/25, 10:46 AM","(5/5/25, 8:32 AM - 8:33 AM)",Mocha,Iced,5.5,1,5.5,0.54,Visa 8240,2025-05-05 10:46:00,10,4
43,"5/5/25, 10:47 AM","(5/5/25, 8:32 AM - 8:33 AM)",Bagel,"1 Bagel, Everything, No CC",2.5,1,2.5,0.24,Visa 8914,2025-05-05 10:47:00,10,1
44,"5/5/25, 10:48 AM","(5/5/25, 8:32 AM - 8:33 AM)",Bagel,"1 Bagel, Everything, Plain CC, Toasted",4.0,1,4.0,0.39,Visa 2637,2025-05-05 10:48:00,10,1
44,"5/5/25, 10:48 AM","(5/5/25, 8:32 AM - 8:33 AM)",Latte,"Iced, Oat Milk, Vanilla",6.25,1,6.25,0.61,Visa 2637,2025-05-05 10:48:00,10,4
45,"5/5/25, 10:50 AM","(5/5/25, 8:32 AM - 8:33 AM)",Bagel Combo,"_, Cold Brew, Everything Bagel, Plain CC, Spl Milk, Sploat",8.0,1,8.0,0.78,Visa 8390,2025-05-05 10:50:00,10,2
46,"5/5/25, 10:52 AM","(5/5/25, 8:32 AM - 8:33 AM)",Latte,"Iced, Sf Van",5.5,1,5.5,0.54,Amex 1151,2025-05-05 10:52:00,10,4
46,"5/5/25, 10:52 AM","(5/5/25, 8:32 AM - 8:33 AM)",Bagel,"1 Bagel, Sesame, Maple CC",4.25,1,4.25,0.41,Amex 1151,2025-05-05 10:52:00,10,1
47,"5/5/25, 10:54 AM","(5/5/25, 8:32 AM - 8:33 AM)",Bagel Combo,"_, Latte, Cold Foam, Oat Milk, Chocolate Milano, Hazelnut, Everything Bagel, Blueberry CC",10.75,1,10.75,1.05,Visa 9042,2025-05-05 10:54:00,10,2
48,"5/5/25, 10:56 AM","(5/5/25, 8:32 AM - 8:33 AM)",Latte,"Iced, Caramel",5.5,1,5.5,0.54,Visa 9602,2025-05-05 10:56:00,10,4
49,"5/5/25, 10:58 AM","(5/5/25, 8:32 AM - 8:33 AM)",Bagel Combo,"_, Asiago Bagel, Diablo CC, Matcha, Oat Milk, Vanilla",9.75,1,9.75,0.95,Visa 1360,2025-05-05 10:58:00,10,2
50,"5/5/25, 10:59 AM","(5/5/25, 8:32 AM - 8:33 AM)",Bagel Combo,"_, Latte, Everything Bagel, Diablo CC, Hazelnut",8.5,1,8.5,0.83,Visa 6504,2025-05-05 10:59:00,10,2
51,"5/5/25, 11:00 AM","(5/5/25, 8:32 AM - 8:33 AM)",Bagel,"1 Bagel, Asiago, Garlic Herb CC",4.25,1,4.25,0.41,Mastercard 0623,2025-05-05 11:00:00,11,1
52,"5/5/25, 11:03 AM","(5/5/25, 8:32 AM - 8:33 AM)",Iced Shaken Espresso,"Iced, Spl Almond, Cold foam, Bsc Cf",5.5,1,5.5,0.54,Amex 1212,2025-05-05 11:03:00,11,4
54,"5/5/25, 11:03 AM","(5/5/25, 8:32 AM - 8:33 AM)",Latte,"Iced, Vanilla",5.5,1,5.5,0.54,Mastercard 4693,2025-05-05 11:03:00,11,4
56,"5/5/25, 11:04 AM","(5/5/25, 8:32 AM - 8:33 AM)",Latte,"Iced, Vanilla",5.5,1,5.5,0.54,Visa 4320,2025-05-05 11:04:00,11,4
57,"5/5/25, 11:07 AM","(5/5/25, 8:32 AM - 8:33 AM)",Americano,Iced,4.5,1,4.5,0.44,Visa 4564,2025-05-05 11:07:00,11,4
59,"5/5/25, 11:09 AM","(5/5/25, 8:32 AM - 8:33 AM)",Eclipse,"Iced, Latte",6.5,1,6.5,0.63,Visa 8099,2025-05-05 11:09:00,11,4
60,"5/5/25, 11:11 AM","(5/5/25, 8:32 AM - 8:33 AM)",Bagel Combo,"_, Plain Bagel, Diablo CC, Matcha, Extra Shot, Both Shots, Oat Milk",10.25,1,10.25,1.0,Visa 0667,2025-05-05 11:11:00,11,2
61,"5/5/25, 11:12 AM","(5/5/25, 8:32 AM - 8:33 AM)",Bagel Combo,"_, Latte, Vanilla, Oat Milk, Plain Bagel, Garlic Herb CC",9.25,1,9.25,0.9,Mastercard 6731,2025-05-05 11:12:00,11,2
64,"5/5/25, 11:14 AM","(5/5/25, 8:32 AM - 8:33 AM)",Bagel Combo,"_, Chai, Sesame Bagel, Diablo CC",8.5,1,8.5,0.83,Mastercard 1514,2025-05-05 11:14:00,11,2
65,"5/5/25, 11:16 AM","(5/5/25, 8:32 AM - 8:33 AM)",Matcha,"Iced, Vanilla, Cold foam",7.0,1,7.0,0.68,Visa 8562,2025-05-05 11:16:00,11,4
65,"5/5/25, 11:16 AM","(5/5/25, 8:32 AM - 8:33 AM)",Bagel,"1 Bagel, Plain, No CC",2.5,1,2.5,0.24,Visa 8562,2025-05-05 11:16:00,11,1
66,"5/5/25, 11:18 AM","(5/5/25, 8:32 AM - 8:33 AM)",Bagel,"1 Bagel, Everything, Plain CC",4.0,1,4.0,0.39,Visa 2427,2025-05-05 11:18:00,11,1
67,"5/5/25, 11:19 AM","(5/5/25, 8:32 AM - 8:33 AM)",Latte,"Iced, Oat Milk",5.75,1,5.75,0.56,Visa 2771,2025-05-05 11:19:00,11,4
67,"5/5/25, 11:19 AM","(5/5/25, 8:32 AM - 8:33 AM)",Bagel,"1 Bagel, Plain, Plain CC",4.0,1,4.0,0.39,Visa 2771,2025-05-05 11:19:00,11,1
68,"5/5/25, 11:22 AM","(5/5/25, 8:32 AM - 8:33 AM)",Matcha,"Iced, Almond Milk, Cold foam, Cane",7.25,1,7.25,0.71,Mastercard 0490,2025-05-05 11:22:00,11,4
68,"5/5/25, 11:22 AM","(5/5/25, 8:32 AM - 8:33 AM)",Bagel,"1 Bagel, Sesame, Garlic Herb CC",4.25,1,4.25,0.41,Mastercard 0490,2025-05-05 11:22:00,11,1
69,"5/5/25, 11:23 AM","(5/5/25, 8:32 AM - 8:33 AM)",Iced Shaken Espresso,"Iced, Vanilla, Spl Whole",5.0,1,5.0,0.49,Visa 7177,2025-05-05 11:23:00,11,4
71,"5/5/25, 11:26 AM","(5/5/25, 8:32 AM - 8:33 AM)",Bagel Combo,"_, Latte, Vanilla, Everything Bagel, Butter",8.5,1,8.5,0.83,Visa 3399,2025-05-05 11:26:00,11,2
71,"5/5/25, 11:26 AM","(5/5/25, 8:32 AM - 8:33 AM)",Matcha,"Iced, Oat Milk, Strawberry",6.75,1,6.75,0.66,Visa 3399,2025-05-05 11:26:00,11,4
71,"5/5/25, 11:26 AM","(5/5/25, 8:32 AM - 8:33 AM)",Bagel,"1 Bagel, Asiago, Diablo CC",4.25,1,4.25,0.41,Visa 3399,2025-05-05 11:26:00,11,1
72,"5/5/25, 11:29 AM","(5/5/25, 8:32 AM - 8:33 AM)",Matcha,"Iced, Almond Milk, Dbl Matha, Honey",7.25,1,7.25,0.71,Mastercard 4151,2025-05-05 11:29:00,11,4
74,"5/5/25, 11:31 AM","(5/5/25, 8:32 AM - 8:33 AM)",Bagel Combo,"_, Lite Side, Cin Sug. Bagel, Plain CC, Latte",8.5,1,8.5,0.83,Mastercard 0295,2025-05-05 11:31:00,11,2
81,"5/5/25, 11:36 AM","(5/5/25, 8:32 AM - 8:33 AM)",Latte,"Iced, Vanilla, Almond Milk",6.25,2,12.5,1.22,Mastercard 9993,2025-05-05 11:36:00,11,3
83,"5/5/25, 11:38 AM","(5/5/25, 8:32 AM - 8:33 AM)",Bagel Combo,"_, Latte, Caramel, Plain Bagel, Plain CC",8.5,1,8.5,0.83,Mastercard 2487,2025-05-05 11:38:00,11,2
84,"5/5/25, 11:39 AM","(5/5/25, 8:32 AM - 8:33 AM)",Bagel Combo,"_, Cin Sug. Bagel, Plain CC, Latte, Caramel, Extra Caramle, Oat Milk",9.25,1,9.25,0.9,Mastercard 7419,2025-05-05 11:39:00,11,2
86,"5/5/25, 11:41 AM","(5/5/25, 8:32 AM - 8:33 AM)",Latte,"Iced, Caramel, Oat Milk, Exta Carname",6.25,1,6.25,0.61,Visa 9259,2025-05-05 11:41:00,11,4
86,"5/5/25, 11:41 AM","(5/5/25, 8:32 AM - 8:33 AM)",Bagel,"1 Bagel, Cinnamon Sugar, Plain CC",4.0,1,4.0,0.39,Visa 9259,2025-05-05 11:41:00,11,1
87,"5/5/25, 11:43 AM","(5/5/25, 8:32 AM - 8:33 AM)",Latte,Iced,5.0,1,5.0,0.49,Amex 2039,2025-05-05 11:43:00,11,4
88,"5/5/25, 11:47 AM","(5/5/25, 8:32 AM - 8:33 AM)",Bagel Combo,"_, Plain Bagel, Cut in Half, Toasted, Plain CC, Chai, Extra Shot",9.5,1,9.5,0.93,Amex 9200,2025-05-05 11:47:00,11,2
90,"5/5/25, 11:49 AM","(5/5/25, 8:32 AM - 8:33 AM)",Snickerdoodle,"Latte, Hot",6.5,1,6.5,0.63,Visa 8563,2025-05-05 11:49:00,11,4
90,"5/5/25, 11:49 AM","(5/5/25, 8:32 AM - 8:33 AM)",Bagel,"1 Bagel, Everything, Diablo CC",4.25,1,4.25,0.41,Visa 8563,2025-05-05 11:49:00,11,1
91,"5/5/25, 11:53 AM","(5/5/25, 8:32 AM - 8:33 AM)",Bagel Combo,"_, Cin Sug. Bagel, Maple CC, Latte, Dark Sidr",8.5,1,8.5,0.83,Mastercard 5136,2025-05-05 11:53:00,11,2
91,"5/5/25, 11:53 AM","(5/5/25, 8:32 AM - 8:33 AM)",Bagel Combo,"_, Sesame Bagel, Plain CC, Latte, Vanilla",8.5,1,8.5,0.83,Mastercard 5136,2025-05-05 11:53:00,11,2
92,"5/5/25, 11:56 AM","(5/5/25, 8:32 AM - 8:33 AM)",Eclipse,"Iced, Latte, Oat Milk",7.25,1,7.25,0.71,Mastercard 4512,2025-05-05 11:56:00,11,4
93,"5/5/25, 11:57 AM","(5/5/25, 8:32 AM - 8:33 AM)",Latte,"Iced, Vanilla, Oat Milk, Cold foam, Van Cf",7.25,1,7.25,0.71,Amex 1016,2025-05-05 11:57:00,11,4
94,"5/5/25, 11:58 AM","(5/5/25, 8:32 AM - 8:33 AM)",Latte,"Iced, Vanilla, Almond Milk",6.25,1,6.25,0.61,Visa 8480,2025-05-05 11:58:00,11,4
95,"5/5/25, 11:59 AM","(5/5/25, 8:32 AM - 8:33 AM)",Latte,"Iced, Vanilla, Oat Milk, Cold foam, Van Cf",7.25,1,7.25,0.71,Visa 8678,2025-05-05 11:59:00,11,4
99,"5/5/25, 12:07 PM","(5/5/25, 8:32 AM - 8:33 AM)",Matcha,"Iced, Strawberry",6.0,1,6.0,0.58,Amex 6011,2025-05-05 12:07:00,12,5
99,"5/5/25, 12:07 PM","(5/5/25, 8:32 AM - 8:33 AM)",Matcha,Iced,5.5,1,5.5,0.54,Amex 6011,2025-05-05 12:07:00,12,5
102,"5/5/25, 12:08 PM","(5/5/25, 8:32 AM - 8:33 AM)",Mocha Hazelnut,"Iced, Latte, Almond Milk",7.25,1,7.25,0.71,Visa 9697,2025-05-05 12:08:00,12,5
102,"5/5/25, 12:08 PM","(5/5/25, 8:32 AM - 8:33 AM)",Mocha Hazelnut,"Iced, Latte, Almond Milk",7.25,1,7.25,0.71,Visa 9697,2025-05-05 12:08:00,12,5
105,"5/5/25, 12:11 PM","(5/5/25, 8:32 AM - 8:33 AM)",The Dark Side,"Iced, Latte",5.5,1,5.5,0.54,Discover 1812,2025-05-05 12:11:00,12,5
106,"5/5/25, 12:12 PM","(5/5/25, 8:32 AM - 8:33 AM)",Bagel Combo,"_, Latte, Asiago Bagel, Garlic Herb CC, Marshmallow, Dark",8.5,1,8.5,0.83,Visa 1289,2025-05-05 12:12:00,12,0
107,"5/5/25, 12:15 PM","(5/5/25, 8:32 AM - 8:33 AM)",Bagel Combo,"_, Cin Sug. Bagel, Blueberry CC, Americano, Cold Foam",9.0,1,9.0,0.88,Amex 1013,2025-05-05 12:15:00,12,0
109,"5/5/25, 12:17 PM","(5/5/25, 8:32 AM - 8:33 AM)",Bagel Combo,"_, Latte, Everything Bagel, Plain CC, Vanilla, Oat Milk",9.25,1,9.25,0.9,Visa 6210,2025-05-05 12:17:00,12,0
111,"5/5/25, 12:18 PM","(5/5/25, 8:32 AM - 8:33 AM)",S'mores,"Iced, Oat Milk, Latte",7.25,1,7.25,0.71,Visa 3491,2025-05-05 12:18:00,12,5
112,"5/5/25, 12:20 PM","(5/5/25, 8:32 AM - 8:33 AM)",Eclipse,"Iced, Almond Milk, Latte",7.25,1,7.25,0.71,Visa 7900,2025-05-05 12:20:00,12,5
112,"5/5/25, 12:20 PM","(5/5/25, 8:32 AM - 8:33 AM)",$0.00,Pastrami Mami,11.5,1,11.5,1.12,Visa 7900,2025-05-05 12:20:00,12,0
112,"5/5/25, 12:20 PM","(5/5/25, 8:32 AM - 8:33 AM)",The Light Side,"Iced, Oat Milk, Latte",6.25,1,6.25,0.61,Visa 7900,2025-05-05 12:20:00,12,5
116,"5/5/25, 12:22 PM","(5/5/25, 8:32 AM - 8:33 AM)",Matcha,"Iced, Oat Milk",6.25,1,6.25,0.61,Visa 2725,2025-05-05 12:22:00,12,5
117,"5/5/25, 12:24 PM","(5/5/25, 8:32 AM - 8:33 AM)",Matcha,"Iced, Oat Milk",6.25,1,6.25,0.61,Visa 2890,2025-05-05 12:24:00,12,5
118,"5/5/25, 12:27 PM","(5/5/25, 8:32 AM - 8:33 AM)",Matcha,"Iced, Vanilla",6.0,1,6.0,0.58,Mastercard 4912,2025-05-05 12:27:00,12,5
119,"5/5/25, 12:29 PM","(5/5/25, 8:32 AM - 8:33 AM)",Bagel Combo,"_, Asiago Bagel, Garlic Herb CC, Matcha, Strawberry",9.0,1,9.0,0.88,Visa 3149,2025-05-05 12:29:00,12,0
121,"5/5/25, 12:30 PM","(5/5/25, 8:32 AM - 8:33 AM)",Bagel Combo,"_, Latte, Marshmallow, Vanilla, Smores, Plain Bagel, Garlic Herb CC",9.0,1,9.0,0.88,Mastercard 4110,2025-05-05 12:30:00,12,0
123,"5/5/25, 12:31 PM","(5/5/25, 8:32 AM - 8:33 AM)",Bagel Combo,"_, Matcha, Oat Milk, Asiago Bagel, Garlic Herb CC, Strawberry",9.75,1,9.75,0.95,Mastercard 4327,2025-05-05 12:31:00,12,0
124,"5/5/25, 12:33 PM","(5/5/25, 8:32 AM - 8:33 AM)",Bagel Combo,"_, Latte, Vanilla, Everything Bagel, Plain CC",8.5,1,8.5,0.83,Visa 0499,2025-05-05 12:33:00,12,0
125,"5/5/25, 12:35 PM","(5/5/25, 8:32 AM - 8:33 AM)",Bagel Combo,"_, Cold Foam, BSC, Vanilla, Snicker, Everything Bagel, Garlic Herb CC, Latte",10.0,1,10.0,0.98,Visa 8454,2025-05-05 12:35:00,12,0
127,"5/5/25, 12:37 PM","(5/5/25, 8:32 AM - 8:33 AM)",Bagel Combo,"_, Cin Sug. Bagel, Blueberry CC, Matcha",8.5,1,8.5,0.83,Discover 8803,2025-05-05 12:37:00,12,0
129,"5/5/25, 12:40 PM","(5/5/25, 8:32 AM - 8:33 AM)",El Toro Rojo,No Aioli,11.0,1,5.5,0.54,Visa 6493,2025-05-05 12:40:00,12,0
130,"5/5/25, 12:41 PM","(5/5/25, 8:32 AM - 8:33 AM)",Mocha,"Iced, Extra Shot",6.5,1,6.5,0.63,Mastercard 2305,2025-05-05 12:41:00,12,5
131,"5/5/25, 12:45 PM","(5/5/25, 8:32 AM - 8:33 AM)",Bagel Combo,"_, Latte, Vanilla, Asiago Bagel, Garlic Herb CC",8.5,1,8.5,0.83,Visa 2937,2025-05-05 12:45:00,12,0
133,"5/5/25, 12:46 PM","(5/5/25, 8:32 AM - 8:33 AM)",Bagel,"1 Bagel, Plain, Plain CC",4.0,1,3.2,0.31,Mastercard 9634,2025-05-05 12:46:00,12,1
133,"5/5/25, 12:46 PM","(5/5/25, 8:32 AM - 8:33 AM)",Bagel,"1 Bagel, Plain, Plain CC",4.0,1,3.2,0.31,Mastercard 9634,2025-05-05 12:46:00,12,1
134,"5/5/25, 12:47 PM","(5/5/25, 8:32 AM - 8:33 AM)",Bagel Combo,"_, Latte, Vanilla, Almond Milk, Everything Bagel, Plain CC",9.25,1,9.25,0.9,Visa 7949,2025-05-05 12:47:00,12,0
136,"5/5/25, 12:48 PM","(5/5/25, 8:32 AM - 8:33 AM)",Latte,"Iced, Oat Milk",5.75,1,5.75,0.56,Visa 7097,2025-05-05 12:48:00,12,6
137,"5/5/25, 12:48 PM","(5/5/25, 8:32 AM - 8:33 AM)",Iced Shaken Espresso,"Iced, Caramel, Spl Whole",5.0,1,5.0,0.49,Mastercard 6246,2025-05-05 12:48:00,12,5
138,"5/5/25, 12:51 PM","(5/5/25, 8:32 AM - 8:33 AM)",Iced Shaken Espresso,"Iced, Brown Sugar Cinnamon, Spl Oat",5.0,1,5.0,0.49,Visa 1160,2025-05-05 12:51:00,12,5
139,"5/5/25, 12:53 PM","(5/5/25, 8:32 AM - 8:33 AM)",Matcha,"Iced, Strawberry",6.0,1,6.0,0.58,Visa 5073,2025-05-05 12:53:00,12,5
139,"5/5/25, 12:53 PM","(5/5/25, 8:32 AM - 8:33 AM)",Bagel,"1 Bagel, Asiago, Diablo CC",4.25,1,4.25,0.41,Visa 5073,2025-05-05 12:53:00,12,1
140,"5/5/25, 12:54 PM","(5/5/25, 8:32 AM - 8:33 AM)",Bagel,"1 Bagel, Everything, Plain CC, Toasted, Extra Cream Cheese, Extra Toasted",4.75,1,4.75,0.46,Visa 8256,2025-05-05 12:54:00,12,1
142,"5/5/25, 12:55 PM","(5/5/25, 8:32 AM - 8:33 AM)",Bagel Combo,"_, Latte, Oat Milk, Honey, Plain Bagel, Plain CC",8.75,1,7.0,0.68,Visa 9597,2025-05-05 12:55:00,12,0
143,"5/5/25, 12:56 PM","(5/5/25, 8:32 AM - 8:33 AM)",Latte,"Iced, Oat Milk, Caramel",6.25,1,6.25,0.61,Visa 8889,2025-05-05 12:56:00,12,6
146,"5/5/25, 1:01 PM","(5/5/25, 8:32 AM - 8:33 AM)",Bagel Combo,"_, Everything Bagel, Diablo CC, Latte, Oat Milk, White Mac, Cold Foam, Coco Powder",9.75,1,9.75,0.95,Visa 9548,2025-05-05 13:01:00,13,0
150,"5/5/25, 1:03 PM","(5/5/25, 8:32 AM - 8:33 AM)",The Dark Side,"Iced, Latte, 1/2 Sweet",5.5,1,5.5,0.54,Visa 7911,2025-05-05 13:03:00,13,5
150,"5/5/25, 1:03 PM","(5/5/25, 8:32 AM - 8:33 AM)",BBLT,Sesame Bagel,11.5,1,11.5,1.12,Visa 7911,2025-05-05 13:03:00,13,0
150,"5/5/25, 1:03 PM","(5/5/25, 8:32 AM - 8:33 AM)",Matcha,"Iced, Black Cherry",6.0,1,6.0,0.58,Visa 7911,2025-05-05 13:03:00,13,5
152,"5/5/25, 1:08 PM","(5/5/25, 8:32 AM - 8:33 AM)",Latte,"Hot, Oat Milk",5.75,1,5.75,0.56,Visa 9739,2025-05-05 13:08:00,13,6
